id,Internal Reference,Barcode,Sales Price,Cost
__export__.product_product_140801_8f64fa65,VEST-ELSA-WH/L,VEST-ELSA-WH/L,165.13,0.00
__export__.product_product_140797_646631fe,VEST-ELSA-WH/M,VEST-ELSA-WH/M,165.13,0.00
__export__.product_product_140802_5d0f8376,CJ-PAULA-CRM/S,CJ-PAULA-CRM/S,130.35,0.00
__export__.product_product_140810_c61347d2,CJ-PAULA-CRM/L,CJ-PAULA-CRM/L,130.35,0.00
__export__.product_product_140806_bb273cbd,CJ-PAULA-CRM/M,CJ-PAULA-CRM/M,130.35,0.00
__export__.product_product_140811_8af38592,CJ-ALANA-CRM/S,CJ-ALANA-CRM/S,160.78,0.00
__export__.product_product_140819_ad2388dc,CJ-ALANA-CRM/L,CJ-ALANA-CRM/L,160.78,0.00
__export__.product_product_140815_334e461c,CJ-ALANA-CRM/M,CJ-ALANA-CRM/M,160.78,0.00
__export__.product_product_140820_291d8b0e,BL-LUNA-AZN/S,BL-LUNA-AZN/S,65.13,0.00
__export__.product_product_140828_dfccf40e,BL-LUNA-AZN/L,BL-LUNA-AZN/L,65.13,0.00
__export__.product_product_140824_b91edd61,BL-LUNA-AZN/M,BL-LUNA-AZN/M,65.13,0.00
__export__.product_product_140829_a64b199a,BL-LUNA-CL/S,BL-LUNA-CL/S,65.13,0.00
__export__.product_product_140837_8ba607c0,BL-LUNA-CL/L,BL-LUNA-CL/L,65.13,0.00
__export__.product_product_140833_46424c36,BL-LUNA-CL/M,BL-LUNA-CL/M,65.13,0.00
__export__.product_product_140841_b0b55fc0,VEST-KENYA-TR/L,VEST-KENYA-TR/L,165.13,0.00
__export__.product_product_140838_90fc7731,VEST-KENYA-TR/M,VEST-KENYA-TR/M,165.13,0.00
__export__.product_product_140845_fa9d9b2f,VEST-ELDA-BLK/L,VEST-ELDA-BLK/L,142.52,0.00
__export__.product_product_140842_766f1153,VEST-ELDA-BLK/M,VEST-ELDA-BLK/M,142.52,0.00
__export__.product_product_140854_c5d1d93b,VEST-HORTENSI-RD/XL,VEST-HORTENSI-RD/XL,153.83,0.00
__export__.product_product_140850_5fc0fa2b,VEST-HORTENSI-RD/L,VEST-HORTENSI-RD/L,153.83,0.00
__export__.product_product_140846_7d2617e4,VEST-HORTENSI-RD/M,VEST-HORTENSI-RD/M,153.83,0.00
__export__.product_product_140855_8b0eb128,VEST-AMAPOLA-COF/S,VEST-AMAPOLA-COF/S,117.30,0.00
__export__.product_product_140859_1b81dda8,VEST-AMAPOLA-COF/M,VEST-AMAPOLA-COF/M,117.30,0.00
__export__.product_product_140863_5ed9d596,VEST-AMAPOLA-COF/L,VEST-AMAPOLA-COF/L,117.30,0.00
__export__.product_product_140864_60fafddb,BL-ENCANTO-WH/S,BL-ENCANTO-WH/S,77.30,0.00
__export__.product_product_140868_6f874179,BL-ENCANTO-WH/M,BL-ENCANTO-WH/M,77.30,0.00
__export__.product_product_140872_2e755ff2,BL-ENCANTO-WH/L,BL-ENCANTO-WH/L,77.30,0.00
__export__.product_product_140873_78f94a18,BL-ENCANTO-TER/S,BL-ENCANTO-TER/S,77.30,0.00
__export__.product_product_140877_35751cb6,BL-ENCANTO-TER/M,BL-ENCANTO-TER/M,77.30,0.00
__export__.product_product_140881_ae3b6747,BL-ENCANTO-TER/L,BL-ENCANTO-TER/L,77.30,0.00
__export__.product_product_140882_d632f7fe,VEST-PALOMINO-WH/S,VEST-PALOMINO-WH/S,153.83,0.00
__export__.product_product_140886_cc90d4a9,VEST-PALOMINO-WH/M,VEST-PALOMINO-WH/M,153.83,0.00
__export__.product_product_140890_5025de40,VEST-PALOMINO-WH/L,VEST-PALOMINO-WH/L,153.83,0.00
__export__.product_product_140891_56db11ed,PANT-MILANO BLANCO-XS,PANT-MILANO BLANCO-XS,67.74,0.00
__export__.product_product_140907_6cd663ac,PANT-CAPRI BLANCO-XS,PANT-CAPRI BLANCO-XS,65.13,0.00
__export__.product_product_140986_4fed5ac6,PT-CV-T11-031-NV-44,PT-CV-T11-031-NV-44,47.74,0.00
__export__.product_product_140987_cd3329a9,ZP-CASSSINI-CHAROLINA/6.5,ZPCASCHAROLINA/6.5,152.09,0.00
__export__.product_product_131180_c12d8248,ZP-CASSINI-PS-PT-BLK/6.5,ZPCASSINIPSPTBLK/6.5,152.09,0.00
__export__.product_product_141051_0a19417e,NT-S20220403-RED-S,NT-S20220403-RED-S,73.91,0.00
__export__.product_product_141054_840cd502,NT-S20220403-RED-M,NT-S20220403-RED-M,95.65,0.00
__export__.product_product_138987_5c4eaf9e,PT-6158-A7/36,PT-6158-A7/36,60.80,0.00
__export__.product_product_141055_4fb68aa3,PANT-MILANO BEIGE-XS,PANT-MILANO BEIGE-XS,71.22,0.00
__export__.product_product_141080_44bab7e5,CHA-MILANO AZUL-XS,CHA-MILANO AZUL-XS,52.09,0.00
__export__.product_product_141089_8cf59a8e,CHA-MILANO BEIGE-XS,CHA-MILANO BEIGE-XS,58.17,0.00
__export__.product_product_139618_daa24475,PT-3705-25/14,PT-3705-25/14,57.99,0.00
__export__.product_product_141095_c57568b8,CHA-MILANO BEIGE-S,CHA-MILANO BEIGE-S,58.17,0.00
__export__.product_product_141113_0c939d1e,CHA-MILANO BEIGE-XL,CHA-MILANO BEIGE-XL,58.17,0.00
__export__.product_product_141079_3f9c3a86,PANT-MILANO BEIGE-XL,PANT-MILANO BEIGE-XL,71.22,0.00
__export__.product_product_141117_3fa84e6b,PT-9C29386-80/32,PT-9C29386-80/O32,47.74,0.00
__export__.product_product_141125_f53f1a38,PT-17001-7/28,PT-17001-7/O28,47.74,0.00
__export__.product_product_141172_9243ddd5,PT-CV-B90-001RD/S,PTCVB90001RD/OS,8.61,0.00
__export__.product_product_141175_ae71e09c,PT-CV-B90-001RD/M,PTCVB90001RD/OM,8.61,0.00
__export__.product_product_141176_87188d6c,CMST-CV-B90-001RD/S,CMSTCVB90001RD/OS,8.61,0.00
__export__.product_product_141179_6b8243ac,CMST-CV-B90-001RD/M,CMSTCVB90001RD/OM,8.61,0.00
__export__.product_product_141180_c0c40282,24C25168-219-BC-2/46,24C25168219094628,243.39,0.00
__export__.product_product_141229_f02969b8,24C27428-65-BC-2/46,24C27428652494628,243.39,0.00
__export__.product_product_141237_0380bba1,24C27428-65-BC-2/48,24C27428652494830,243.39,0.00
__export__.product_product_141245_db9f0648,24C27428-65-BC-2/50,24C27428652495032,243.39,0.00
__export__.product_product_141253_8564f28f,24C27428-65-BC-2/52,24C27428652495234,243.39,0.00
__export__.product_product_141261_f882883e,24C27428-65-BC-2/54,24C27428652495436,243.39,0.00
__export__.product_product_141269_7af7a13e,24C27428-65-BC-2/56,24C27428652495638,243.39,0.00
__export__.product_product_141277_2dd9a673,24C27428-65-BC-2/58,24C27428652495840,243.39,0.00
__export__.product_product_141228_03ba2e79,24C25168-219-BC-2/58,24C25168219095840,243.39,0.00
__export__.product_product_141310_4c390ef5,24C29918-10-BC-2/54,24C29918102495436,243.39,0.00
__export__.product_product_141318_7793245b,24C29918-10-BC-2/56,24C29918102495638,243.39,0.00
__export__.product_product_141326_bd8d3e56,24C29918-10-BC-2/58,24C29918102495840,243.39,0.00
__export__.product_product_141327_feccaae1,24C29918-12-BC-2/46,24C29918122494628,243.39,0.00
__export__.product_product_141335_1854eb85,24C29918-12-BC-2/48,24C29918122494830,243.39,0.00
__export__.product_product_141343_af79e2f7,24C29918-12-BC-2/50,24C29918122495032,243.39,0.00
__export__.product_product_141351_a79462f4,24C29918-12-BC-2/52,24C29918122495234,243.39,0.00
__export__.product_product_141359_77a171b7,24C29918-12-BC-2/54,24C29918122495436,243.39,0.00
__export__.product_product_141367_7efdcd40,24C29918-12-BC-2/56,24C29918122495638,243.39,0.00
__export__.product_product_141375_e2f5aaa0,24C29918-12-BC-2/58,24C29918122495840,243.39,0.00
__export__.product_product_141376_15895695,24C29918-13-BC-2/46,24C29918132494628,260.78,0.00
__export__.product_product_141384_bc52c555,24C29918-13-BC-2/48,24C29918132494830,260.78,0.00
__export__.product_product_141392_447ccd89,24C29918-13-BC-2/50,24C29918132495032,260.78,0.00
__export__.product_product_141400_04d984ec,24C29918-13-BC-2/52,24C29918132495234,260.78,0.00
__export__.product_product_141408_187a8cdc,24C29918-13-BC-2/54,24C29918132495436,260.78,0.00
__export__.product_product_141416_78206a37,24C29918-13-BC-2/56,24C29918132495638,260.78,0.00
__export__.product_product_141424_31975578,24C29918-13-BC-2/58,24C29918132495840,260.78,0.00
__export__.product_product_141425_f30251b6,24C29918-15-BC-2/46,24C29118152494628,243.39,0.00
__export__.product_product_141433_5887924f,24C29918-15-BC-2/48,24C29118152494830,243.39,0.00
__export__.product_product_141441_43d6b8d6,24C29918-15-BC-2/50,24C29118152495032,243.39,0.00
__export__.product_product_141449_e11a89d6,24C29918-15-BC-2/52,24C29118152495234,243.39,0.00
__export__.product_product_141457_29a5c59b,24C29918-15-BC-2/54,24C29118152495436,243.39,0.00
__export__.product_product_141465_f96dd050,24C29918-15-BC-2/56,24C29118152495638,243.39,0.00
__export__.product_product_141473_fd142257,24C29918-15-BC-2/58,24C29118152495840,243.39,0.00
__export__.product_product_141474_16cdce8c,24C29918-16-BC-2/46,24C29118162494628,243.39,0.00
__export__.product_product_141482_57259822,24C29918-16-BC-2/48,24C29118162494830,243.39,0.00
__export__.product_product_141490_6933742c,24C29918-16-BC-2/50,24C29118162495032,243.39,0.00
__export__.product_product_141498_0ce62301,24C29918-16-BC-2/52,24C29118162495234,243.39,0.00
__export__.product_product_141506_d2855d81,24C29918-16-BC-2/54,24C29118162495436,243.39,0.00
__export__.product_product_141514_050af477,24C29918-16-BC-2/56,24C29118162495638,243.39,0.00
__export__.product_product_141522_bbe4f015,24C29918-16-BC-2/58,24C29118162495840,243.39,0.00
__export__.product_product_141523_22299097,24C29918-19-BC-2/46,24C29918192494628,243.39,0.00
__export__.product_product_141531_0143c9e0,24C29918-19-BC-2/48,24C29918192494830,243.39,0.00
__export__.product_product_141539_9811e489,24C29918-19-BC-2/50,24C29918192495032,243.39,0.00
__export__.product_product_141547_d91edfa7,24C29918-19-BC-2/52,24C29918192495234,243.39,0.00
__export__.product_product_141555_3e623aca,24C29918-19-BC-2/54,24C29918192495436,243.39,0.00
__export__.product_product_141563_995a1c21,24C29918-19-BC-2/56,24C29918192495638,243.39,0.00
__export__.product_product_141188_b7f2ab01,24C25168-219-BC-2/48,24C25168219094830,243.39,0.00
__export__.product_product_141196_858ef43f,24C25168-219-BC-2/50,24C25168219095032,243.39,0.00
__export__.product_product_141204_ceeb25fa,24C25168-219-BC-2/52,24C25168219095234,243.39,0.00
__export__.product_product_141212_83140191,24C25168-219-BC-2/54,24C25168219095436,243.39,0.00
__export__.product_product_141220_433fc470,24C25168-219-BC-2/56,24C25168219095638,243.39,0.00
__export__.product_product_141278_78779018,24C29918-10-BC-2/46,24C29918102494628,243.39,0.00
__export__.product_product_141286_e7797d18,24C29918-10-BC-2/48,24C29918102494830,243.39,0.00
__export__.product_product_141294_8fe238f8,24C29918-10-BC-2/50,24C29918102495032,243.39,0.00
__export__.product_product_141302_76e1dde0,24C29918-10-BC-2/52,24C29918102495234,243.39,0.00
__export__.product_product_141571_28e7a7f2,24C29918-19-BC-2/58,24C29918192495840,243.39,0.00
__export__.product_product_141572_e22e9228,24C29918-20-BC-2/46,24C29918202494628,243.39,0.00
__export__.product_product_141580_603167f8,24C29918-20-BC-2/48,24C29918202494830,243.39,0.00
__export__.product_product_141588_b633317e,24C29918-20-BC-2/50,24C29918202495032,243.39,0.00
__export__.product_product_141596_508d118a,24C29918-20-BC-2/52,24C29918202495234,243.39,0.00
__export__.product_product_141604_aa3c14f8,24C29918-20-BC-2/54,24C29918202495436,243.39,0.00
__export__.product_product_141612_d4cb3a81,24C29918-20-BC-2/56,24C29918202495638,243.39,0.00
__export__.product_product_141620_40b2861c,24C29918-20-BC-2/58,24C29918202495840,243.39,0.00
__export__.product_product_141636_50eded6c,24ES296-4-BC-2/52,24ES296424095234,260.78,0.00
__export__.product_product_141631_0924869e,24ES296-4-BC-2/50,24ES296424095032,260.78,0.00
__export__.product_product_141626_f7b5b581,24ES296-4-BC-2/48,24ES296424094830,260.78,0.00
__export__.product_product_141621_014119c8,24ES296-4-BC-2/46,24ES296424094628,260.78,0.00
__export__.product_product_141672_8af77e74,ZP-LOAFER-H-BRW/9.5,ZPLOAFERHBRW/O9.5,152.09,0.00
__export__.product_product_141665_e783a6f2,ZP-LOAFER-H-BRW/9,ZPLOAFERHBRW/O9,152.09,0.00
__export__.product_product_141658_83b0b4b2,ZP-LOAFER-H-BRW/8.5,ZPLOAFERHBRW/O8.5,152.09,0.00
__export__.product_product_141651_3da144d6,ZP-LOAFER-H-BRW/8,ZPLOAFERHBRW/O8,152.09,0.00
__export__.product_product_141644_06226673,ZP-LOAFER-H-BRW/7.5,ZPLOAFERHBRW/O7.5,152.09,0.00
__export__.product_product_141637_4666b50e,ZP-LOAFER-H-BRW/7,ZPLOAFERHBRW/O7,152.09,0.00
__export__.product_product_138330_6a155db8,CAM-M/L-FIRENZE-AZUL/L,CAM-M/L-FIRENZE-AZUL/L,65.13,0.00
__export__.product_product_138325_afd6411c,CAM-M/L-FIRENZE-AZUL/M,CAM-M/L-FIRENZE-AZUL/M,65.13,0.00
__export__.product_product_141681_68f71b0f,CAM-M/L-FIRENZE-BLACK/L,CAM-M/L-FIRENZE-BLACK/L,65.13,0.00
__export__.product_product_141677_d99677d6,CAM-M/L-FIRENZE-BLACK/M,CAM-M/L-FIRENZE-BLACK/M,65.13,0.00
__export__.product_product_141673_ee7308df,CAM-M/L-FIRENZE-BLACK/S,CAM-M/L-FIRENZE-BLACK/S,65.13,0.00
__export__.product_product_141101_560812e3,CHA-MILANO BEIGE-M,CHA-MILANO BEIGE-M,58.17,0.00
__export__.product_product_141107_b189740a,CHA-MILANO BEIGE-L,CHA-MILANO BEIGE-L,58.17,0.00
__export__.product_product_138200_96558464,CHA-MILANO BLANCO-M,CHA-MILANO BLANCO-M,52.09,0.00
__export__.product_product_138196_b2c8b818,CHA-MILANO BLANCO-S,CHA-MILANO BLANCO-S,52.09,0.00
__export__.product_product_141088_c0d0eb01,CHA-MILANO AZUL-M,CHA-MILANO AZUL-M,52.09,0.00
__export__.product_product_141084_871d875d,CHA-MILANO AZUL-S,CHA-MILANO AZUL-S,52.09,0.00
__export__.product_product_141682_e031d94f,CAM. ROMA BEIGE-S,CAM. ROMA BEIGE-S,47.74,0.00
__export__.product_product_141685_9c66001b,CAM. ROMA BEIGE-M,CAM. ROMA BEIGE-M,47.74,0.00
__export__.product_product_141686_f4cf499a,CAM. ROMA BLANCO-S,CAM. ROMA BLANCO-S,44.26,0.00
__export__.product_product_141689_209b50df,CAM. ROMA BLANCO-M,CAM. ROMA BLANCO-M,44.26,0.00
__export__.product_product_141698_3015b20c,CAM. ROMA AZUL-L,CAM. ROMA AZUL-L,44.26,0.00
__export__.product_product_141694_8f74a33c,CAM. ROMA AZUL-M,CAM. ROMA AZUL-M,44.26,0.00
__export__.product_product_141690_783a0484,CAM. ROMA AZUL-S,CAM. ROMA AZUL-S,44.26,0.00
__export__.product_product_141699_944a393d,CAM. ROMA BLACK-M,CAM. ROMA BLACK-M,44.26,0.00
__export__.product_product_141702_5cd056ae,CAM. ROMA BLACK-L,CAM. ROMA BLACK-L,44.26,0.00
__export__.product_product_141073_8ce06643,PANT-MILANO BEIGE-L,PANT-MILANO BEIGE-L,71.22,0.00
__export__.product_product_141067_489a6386,PANT-MILANO BEIGE-M,PANT-MILANO BEIGE-M,71.22,0.00
__export__.product_product_141061_18bd3567,PANT-MILANO BEIGE-S,PANT-MILANO BEIGE-S,71.22,0.00
__export__.product_product_141711_b4591e7c,PANT-MILANO BLACK-L,PANT-MILANO BLACK-L,67.74,0.00
__export__.product_product_141707_4ba9ade3,PANT-MILANO BLACK-M,PANT-MILANO BLACK-M,67.74,0.00
__export__.product_product_141703_985bab5e,PANT-MILANO BLACK-S,PANT-MILANO BLACK-S,67.74,0.00
__export__.product_product_140906_dd1cf32c,PANT-MILANO BLANCO-L,PANT-MILANO BLANCO-L,67.74,0.00
__export__.product_product_140901_b22946ca,PANT-MILANO BLANCO-M,PANT-MILANO BLANCO-M,67.74,0.00
__export__.product_product_140896_df4a2135,PANT-MILANO BLANCO-S,PANT-MILANO BLANCO-S,67.74,0.00
__export__.product_product_141712_c0763f59,PANT-CAPRI BEIGE-XS,PANT-CAPRI BEIGE-XS,71.22,0.00
__export__.product_product_141716_8bbc21e6,PANT-CAPRI BEIGE-S,PANT-CAPRI BEIGE-S,71.22,0.00
__export__.product_product_141720_4cd8a773,PANT-CAPRI BEIGE-M,PANT-CAPRI BEIGE-M,71.22,0.00
__export__.product_product_140912_4f075a62,PANT-CAPRI BLANCO-S,PANT-CAPRI BLANCO-OS,65.13,0.00
__export__.product_product_140917_ff0ccaf9,PANT-CAPRI BLANCO-M,PANT-CAPRI BLANCO-OM,65.13,0.00
__export__.product_product_140922_1f4cc65f,PANT-CAPRI BLANCO-L,PANT-CAPRI BLANCO-OL,65.13,0.00
__export__.product_product_141729_4afef474,PANT-CAPRI BLACK-L,PANT-CAPRI BLACK-OL,65.13,0.00
__export__.product_product_141725_2789129b,PANT-CAPRI BLACK-M,PANT-CAPRI BLACK-OM,65.13,0.00
__export__.product_product_141721_6cf6cbb5,PANT-CAPRI BLACK-S,PANT-CAPRI BLACK-OS,65.13,0.00
__export__.product_product_141738_45e674de,PANT-CAPRI BLUE-L,PANT-CAPRI BLUE-OL,65.13,0.00
__export__.product_product_141734_e789280e,PANT-CAPRI BLUE-M,PANT-CAPRI BLUE-OM,65.13,0.00
__export__.product_product_141730_27c33bc3,PANT-CAPRI BLUE-S,PANT-CAPRI BLUE-OS,65.13,0.00
__export__.product_product_141747_32f1ea0f,8500DC-16-S1,8500DC202491601,82.52,0.00
__export__.product_product_141750_9f118af0,8500DC-16-S2,8500DC202491602,82.52,0.00
__export__.product_product_141759_220131b2,8500DC-17-S1,8500DC202491701,82.52,0.00
__export__.product_product_141762_a5dcf939,8500DC-17-S2,8500DC202491702,82.52,0.00
__export__.product_product_141835_56836dc7,17601BG-17.5-S1,17601BG202491751,73.83,0.00
__export__.product_product_141838_d6a8ccfb,17601BG-17.5-S2,17601BG202491752,73.83,0.00
__export__.product_product_141863_3dffea99,17601BG-18-S1,17601BG202491801,73.83,0.00
__export__.product_product_141866_e5d1adc4,17601BG-18-S2,17601BG202491802,73.83,0.00
__export__.product_product_141891_e090691e,17601BG-18.5-S1,17601BG202491851,73.83,0.00
__export__.product_product_141894_af9639b2,17601BG-18.5-S2,17601BG202491852,73.83,0.00
__export__.product_product_141919_67d580a0,17601BG-19-S1,17601BG202491901,73.83,0.00
__export__.product_product_141922_7077b3f4,17601BG-19-S2,17601BG202491902,73.83,0.00
__export__.product_product_141947_6b0edf60,17601BG-19.5-S1,17601BG202491951,73.83,0.00
__export__.product_product_141950_66861ee2,17601BG-19.5-S2,17601BG202491952,73.83,0.00
__export__.product_product_141975_cbb9a8de,17601BG-20-S1,17601BG202492001,73.83,0.00
__export__.product_product_141978_876feae8,17601BG-20-S2,17601BG202492002,73.83,0.00
__export__.product_product_142141_35b68906,8504DC-15.5-S1,8504DC202491551,82.52,0.00
__export__.product_product_142112_d15594c9,8504DC-15-S2,8504DC202491502,82.52,0.00
__export__.product_product_142109_2b955b3c,8504DC-15-S1,8504DC202491501,82.52,0.00
__export__.product_product_142077_4f179a90,8504DC-14.5-S1,8504DC202491451,82.52,0.00
__export__.product_product_142395_d7dec682,8500-17-S1,8500202491701,56.43,0.00
__export__.product_product_142272_3830a287,8504DC-17.5-S2,8504DC202491752,82.52,0.00
__export__.product_product_142173_a02c3ae5,8504DC-16-S1,8504DC202491601,82.52,0.00
__export__.product_product_142521_8506aa52,8502-14.5-S1,8502202491451,56.43,0.00
__export__.product_product_142767_1e867392,A156-1DC-14.5-S1,A1561DC202491451,65.13,0.00
__export__.product_product_142791_571cea00,A156-1DC-15-S1,A1561DC202491501,65.13,0.00
__export__.product_product_142794_6084ce93,A156-1DC-15-S2,A1561DC202491502,65.13,0.00
__export__.product_product_142818_dc05831a,A156-1DC-15.5-S2,A1561DC202491552,65.13,0.00
__export__.product_product_142815_ab0ee4c2,A156-1DC-15.5-S1,A1561DC202491551,65.13,0.00
__export__.product_product_142176_5f30adf1,8504DC-16-S2,8504DC202491602,82.52,0.00
__export__.product_product_142649_6fb9b0c1,8502-16.5-S1,8502202491651,56.43,0.00
__export__.product_product_142374_93101ffb,8500-16.5-S2,8500202491652,56.43,0.00
__export__.product_product_142371_4cc9ae61,8500-16.5-S1,8500202491651,56.43,0.00
__export__.product_product_142350_784fe66d,8500-16-S2,8500202491602,56.43,0.00
__export__.product_product_142347_0915c3fc,8500-16-S1,8500202491601,56.43,0.00
__export__.product_product_142326_f476d4f7,8500-15.5-S2,8500202491552,56.43,0.00
__export__.product_product_142422_2689dffa,8500-17.5-S2,8500202491752,56.43,0.00
__export__.product_product_142323_a571f937,8500-15.5-S1,8500202491551,56.43,0.00
__export__.product_product_143016_370410c4,A118-82-17.5-S2,A11882202491752,47.74,0.00
__export__.product_product_142237_a8f75678,8504DC-17-S1,8504DC202491701,82.52,0.00
__export__.product_product_142208_489e2b14,8504DC-16.5-S2,8504DC202491652,82.52,0.00
__export__.product_product_142144_05ac4d01,8504DC-15.5-S2,8504DC202491552,82.52,0.00
__export__.product_product_142585_f281af45,8502-15.5-S1,8502202491551,56.43,0.00
__export__.product_product_142684_dea8554a,8502-17-S2,8502202491702,56.43,0.00
__export__.product_product_142556_761e6d3c,8502-15-S2,8502202491502,56.43,0.00
__export__.product_product_142681_f441b04b,8502-17-S1,8502202491701,56.43,0.00
__export__.product_product_142553_738bf1a7,8502-15-S1,8502202491501,56.43,0.00
__export__.product_product_142652_5fce2479,8502-16.5-S2,8502202491652,56.43,0.00
__export__.product_product_142620_79aff407,8502-16-S2,8502202491602,56.43,0.00
__export__.product_product_142617_33d3e1c0,8502-16-S1,8502202491601,56.43,0.00
__export__.product_product_142588_c51a7905,8502-15.5-S2,8502202491552,56.43,0.00
__export__.product_product_142716_2b987451,8502-17.5-S2,8502202491752,56.43,0.00
__export__.product_product_143115_d76f5752,17601-SK-14.5-S1,17601SK202491451,73.83,0.00
__export__.product_product_143147_bf0b3c84,17601-SK-15-S1,17601SK202491501,73.83,0.00
__export__.product_product_143150_7f48f0aa,17601-SK-15-S2,17601SK202491502,73.83,0.00
__export__.product_product_143179_29770f49,17601-SK-15.5-S1,17601SK202491551,73.83,0.00
__export__.product_product_143182_edb18b56,17601-SK-15.5-S2,17601SK202491552,73.83,0.00
__export__.product_product_143211_afc3b628,17601-SK-16-S1,17601SK202491601,73.83,0.00
__export__.product_product_143214_289a38f7,17601-SK-16-S2,17601SK202491602,73.83,0.00
__export__.product_product_143243_26101561,17601-SK-16.5-S1,17601SK202491651,73.83,0.00
__export__.product_product_143246_14cfc5df,17601-SK-16.5-S2,17601SK202491652,73.83,0.00
__export__.product_product_143275_2b9051d9,17601-SK-17-S1,17601SK202491701,73.83,0.00
__export__.product_product_143278_386be661,17601-SK-17-S2,17601SK202491702,73.83,0.00
__export__.product_product_143310_af8aba53,17601-SK-17.5-S2,17601SK202491752,73.83,0.00
__export__.product_product_143409_501b4839,17601DC-14.5-S1,17601DC202491451,82.52,0.00
__export__.product_product_143441_38f254f7,17601DC-15-S1,17601DC202491501,82.52,0.00
__export__.product_product_143444_edb8f910,17601DC-15-S2,17601DC202491502,82.52,0.00
__export__.product_product_143473_155cbc51,17601DC-15.5-S1,17601DC202491551,82.52,0.00
__export__.product_product_143476_3cf5c496,17601DC-15.5-S2,17601DC202491552,82.52,0.00
__export__.product_product_143505_473e7796,17601DC-16-S1,17601DC202491601,82.52,0.00
__export__.product_product_143508_3a730531,17601DC-16-S2,17601DC202491602,82.52,0.00
__export__.product_product_143537_0c820169,17601DC-16.5-S1,17601DC202491651,82.52,0.00
__export__.product_product_143540_2e0191dc,17601DC-16.5-S2,17601DC202491652,82.52,0.00
__export__.product_product_143569_de83b9e5,17601DC-17-S1,17601DC202491701,82.52,0.00
__export__.product_product_143572_f1177d33,17601DC-17-S2,17601DC202491702,82.52,0.00
__export__.product_product_143604_beefee54,17601DC-17.5-S2,17601DC202491752,82.52,0.00
__export__.product_product_142205_9000f657,8504DC-16.5-S1,8504DC202491651,82.52,0.00
__export__.product_product_142839_ea1714db,A156-1DC-16.5-S1,A1561DC202491651,65.13,0.00
__export__.product_product_142842_6023af5a,A156-1DC-16.5-S2,A1561DC202491652,65.13,0.00
__export__.product_product_142863_852cab30,A156-1DC-17-S1,A1561DC202491701,65.13,0.00
__export__.product_product_142866_97cdcf6e,A156-1DC-17-S2,A1561DC202491702,65.13,0.00
__export__.product_product_142240_02d06dc1,8504DC-17-S2,8504DC202491702,82.52,0.00
__export__.product_product_143677_cf23c670,200-14.5-S1,200202491451,47.74,0.00
__export__.product_product_143705_6cf659e3,200-15.5-S1,200202491551,47.74,0.00
__export__.product_product_143708_2bc69dac,200-15.5-S2,200202491552,47.74,0.00
__export__.product_product_143733_edf89293,200-16-S1,200202491601,47.74,0.00
__export__.product_product_143736_9ca7760e,200-16-S2,200202491602,47.74,0.00
__export__.product_product_143761_d5ca8cef,200-16.5-S1,200202491651,47.74,0.00
__export__.product_product_143764_1cb60c16,200-16.5-S2,200202491652,47.74,0.00
__export__.product_product_143789_f0a2784c,200-17-S1,200202491701,47.74,0.00
__export__.product_product_143792_ce353689,200-17-S2,200202491702,47.74,0.00
__export__.product_product_143820_5f6a8d88,200-17.5-S2,200202491752,47.74,0.00
__export__.product_product_142398_c77b1400,8500-17-S2,8500202491702,56.43,0.00
__export__.product_product_143896_f7008207,STR3-16-S2,STR3202491602,65.13,0.00
__export__.product_product_142992_bad304d9,A118-82-17-S2,A11882202491702,47.74,0.00
__export__.product_product_142917_c895d2d4,A118-82-14.5-S1,A11882202491451,47.74,0.00
__export__.product_product_142989_7e0dc126,A118-82-17-S1,A11882202491701,47.74,0.00
__export__.product_product_142968_2e7c8d2e,A118-82-16.5-S2,A11882202491652,47.74,0.00
__export__.product_product_142965_d2940d29,A118-82-16.5-S1,A11882202491651,47.74,0.00
__export__.product_product_142944_b50032f1,A118-82-15.5-S2,A11882202491552,47.74,0.00
__export__.product_product_142941_533b762e,A118-82-15.5-S1,A11882202491551,47.74,0.00
__export__.product_product_143969_2a7ff543,5207-15-S1,5207202491501,56.43,0.00
__export__.product_product_143949_df4fe6fd,5207-14.5-S1,5207202491451,56.43,0.00
__export__.product_product_143972_e05a59f7,5207-15-S2,5207202491502,56.43,0.00
__export__.product_product_143853_adcf7db0,STR3-14.5-S1,STR3202491451,65.13,0.00
__export__.product_product_143992_3845cda5,5207-15.5-S2,5207202491552,56.43,0.00
__export__.product_product_144306_2d39572a,A108-24-17.5-S2,A10824202491752,47.74,0.00
__export__.product_product_144469_47f96d73,A158-10-15.5-S1,A15810202491551,56.43,0.00
__export__.product_product_144472_c450c141,A158-10-15.5-S2,A15810202491552,56.43,0.00
__export__.product_product_144501_2f93efb1,A158-10-16-S1,A15810202491601,56.43,0.00
__export__.product_product_144504_5c447b96,A158-10-16-S2,A15810202491602,56.43,0.00
__export__.product_product_144533_ef3f8786,A158-10-16.5-S1,A15810202491651,56.43,0.00
__export__.product_product_144536_16bd0344,A158-10-16.5-S2,A15810202491652,56.43,0.00
__export__.product_product_144565_8ce4aa70,A158-10-17-S1,A15810202491701,56.43,0.00
__export__.product_product_144568_cf3a3b43,A158-10-17-S2,A15810202491702,56.43,0.00
__export__.product_product_144600_117c5634,A158-10-17.5-S2,A15810202491752,56.43,0.00
